עשו והצליחו	1790	-5053.913894519171
עשו תיל	1790	-5053.913894519171
נודע ונתברר	1790	-5053.913894519171
החכמה והבינה	1790	-5053.91379418081
החכמה וההשכלה	1790	-5053.91379418081
ההם ודרשת	1790	-5053.91379418081
הנביאים והחכמים	1790	-5053.913495812844
אור והושך	1790	-5053.913495812844
שתי הםעפים	1790	-5053.913495812844
כדי לברד	1790	-5053.913495812844
הענינים החומריים	1790	-5053.913495812844
הנביאים נבאו	1790	-5053.913495812844
שתי הכוונות	1790	-5053.913495812844
יתכן שאיש	1790	-5053.913495812844
שתי רנלים	1790	-5053.913495812844
כדי שתניע	1790	-5053.913495812844
שתי בבות	1790	-5053.913495812844
אור ואושר	1790	-5053.913495812844
הנביאים וההכמים	1790	-5053.913495812844
אור יקרות	1790	-5053.913495812844
כדי שיתכפר	1790	-5053.913495812844
שתי הםעיפים	1790	-5053.913495812844
למה שהוסכם	1790	-5053.9129667311545
שאינו זוכר	1790	-5053.9129667311545
למה שהעלה	1790	-5053.9129667311545
שאינו יטל	1790	-5053.9129667311545
אבן פינתה	1790	-5053.912320407474
עלה במחשבתי	1790	-5053.912320407474
עלה לאיי	1790	-5053.912320407474
עלה כידו	1790	-5053.912320407474
אבן פלקירא	1790	-5053.912320407474
ידעו עיט	1790	-5053.911450801341
האור הגנוז	1790	-5053.910398036637
יעשה מרמה	1790	-5053.910398036637
יעשה קמח	1790	-5053.910398036637
המאה הייז	1790	-5053.910398036637
המאה הייח	1790	-5053.910398036637
מעט חפציו	1790	-5053.910398036637
מעט מזער	1790	-5053.910398036637
בראשית חמאה	1790	-5053.910105018698
קרוב לדברינו	1790	-5053.910105018698
קרוב לתשעים	1790	-5053.910105018698
למען השריש	1790	-5053.910105018698
למען ישמר	1790	-5053.910105018698
למען ינות	1790	-5053.910105018698
בראשית צמיחת	1790	-5053.910105018698
קרוב לנמנע	1790	-5053.910105018698
למען הציל	1790	-5053.910105018698
הטוב והשלמות	1790	-5053.909165569342
הטוב והמטיב	1790	-5053.909165569342
אנשים הנהנים	1790	-5053.908699899632
אנשים שדעותיהם	1790	-5053.908699899632
השלמות האפשרית	1790	-5053.908699899632
אנשים נבונים	1790	-5053.908699899632
אנשים כאלח	1790	-5053.908699899632
לפרש דהאי	1790	-5053.908699899632
ימי עוני	1790	-5053.907756758529
ימי האבילות	1790	-5053.907756758529
בלתי מורגשת	1790	-5053.907756758529
בלתי מוצלחת	1790	-5053.907756758529
ימי הפקודה	1790	-5053.907756758529
ימי חיינו	1790	-5053.907756758529
ימי מלוך	1790	-5053.907756758529
בלתי רצונית	1790	-5053.907756758529
ימי שלותו	1790	-5053.907756758529
שהיו המצריים	1790	-5053.907061012814
שהיו שנורים	1790	-5053.907061012814
מעשה תקפם	1790	-5053.90617486996
וגם הקרה	1790	-5053.905183220183
ענינים כלליים	1790	-5053.905183220183
ענינים פרטיים	1790	-5053.905183220183
וגם למחרתו	1790	-5053.905183220183
ענינים עיקריים	1790	-5053.905183220183
ענינים קדושים	1790	-5053.905183220183
הימים והלילות	1790	-5053.904423079509
ואת מצבה	1790	-5053.903061212398
אומרים יבשו	1790	-5053.903061212398
ואת אמונתנו	1790	-5053.903061212398
במה איפוא	1790	-5053.90250447643
במה שהניחו	1790	-5053.90250447643
בתורה ובחכמות	1790	-5053.90250447643
בתורה ובחכמה	1790	-5053.90250447643
יד בצלחת	1790	-5053.90250447643
במה שיוצא	1790	-5053.90250447643
במה שהאמין	1790	-5053.90250447643
בתורה ובנביאים	1790	-5053.90250447643
יד לפה	1790	-5053.90250447643
יד שלוחה	1790	-5053.90250447643
במה שנחוץ	1790	-5053.90250447643
הזמן המוגבל	1790	-5053.900689501134
בדברי הדל	1790	-5053.900689501134
אליו גויים	1790	-5053.900689501134
דעות נפסדות	1790	-5053.898178774898
דעות לאומיות	1790	-5053.898178774898
דעות חפשיות	1790	-5053.898178774898
והם נשמרים	1790	-5053.898062410952
משום דזמנין	1790	-5053.895777449259
משום דלקמן	1790	-5053.895777449259
רוח פסקנית	1790	-5053.895777449259
רוח סוער	1790	-5053.895777449259
אוירא דכיא	1970	-6614171.979074655
מוצאיהם למםעיהם	1970	-6614171.976433377
פרנקלין דלנו	1970	-6614171.971737831
ברברה טוכמן	1970	-6614171.945269852
הקולטים והנקלטים	1970	-6614171.935778559
לישראלים ולפלסטינים	1970	-6614171.925021042
מודבק מלקוחי	1970	-6614171.924253028
וחיתו לממיתים	1970	-6614171.924253028
בעוברים ובשבים	1970	-6614171.911197549
ודורשין וחוקרין	1970	-6614171.897051657
לאפרושי מאיםורא	1970	-6614171.892139672
מרגרט תאצ	1970	-6614171.884461673
ותכל תלונותם	1970	-6614171.867920671
הוכחו כנכונים	1970	-6614171.824289064
מצלמת הווידאו	1970	-6614171.796300899
הנשם והשלנ	1970	-6614171.666229358
פיגועים חבלניים	1970	-6614171.630228703
פטריק גדס	1970	-6614171.591209181
בשוקים וברתובות	1970	-6614171.554558359
חבוק ונשוק	1970	-6614171.548921682
אתל ואתל	1970	-6614171.548921682
תבוש ותכלם	1970	-6614171.480960477
קרת חדשת	1970	-6614171.461979541
התנאיים והאמוראיים	1970	-6614171.461979541
סופריה וספריה	1970	-6614171.423353925
להרג ולאבדן	1970	-6614171.228770495
הרפורמיות והקונסרבטיביות	1970	-6614171.20770652
בחקיקה ובפסיקה	1970	-6614171.074967225
ימלל נבורות	1970	-6614171.074967225
לבז ולמשםה	1970	-6614171.029576429
לבז ולמשסה	1970	-6614171.029576429
יוסטינוס מרטיר	1970	-6614170.957996047
לרבותא נקטיה	1970	-6614170.746942706
זכאה חולקהון	1970	-6614170.556881973
נביאיו וחוזיו	1970	-6614170.520124168
ברגליים יהפות	1970	-6614170.4945481345
במאכלו ובמשתהו	1970	-6614170.486042223
בכשיל וכלפות	1970	-6614170.410868774
כיה וכיה	1970	-6614170.391197401
בדמותם כצלמם	1970	-6614170.3781638825
ורכושו יוחרם	1970	-6614170.325782698
הרפורמית והקונסרבטיבית	1970	-6614170.299446242
קלוד לנצמן	1970	-6614170.044666691
ויקי שירן	1970	-6614169.952053769
וסלחת לעוננו	1970	-6614169.715843968
האורב לטרפו	1970	-6614169.584596356
תטיפו יטיפון	1970	-6614169.43518697
סוגיהם ומיניהם	1970	-6614169.4124599565
שברירי ברירי	1970	-6614169.27321819
צילא דעתאי	1970	-6614169.27321819
בצעקות ובמכות	1970	-6614169.208730269
לור ולור	1970	-6614169.092984188
היפהפייה הנמה	1970	-6614169.092984188
אוניברסיטאות ומכללות	1970	-6614168.732489763
פוצי יובילון	1970	-6614168.078461913
העיתונאים והצלמים	1970	-6614167.695833407
לזר להדליקן	1970	-6614167.648351954
דווי וסחוף	1970	-6614167.233532638
סופת הוריקן	1970	-6614167.104759992
סופת טורנדו	1970	-6614167.104759992
האיזונים והבלמים	1970	-6614166.551114432
משיחיות ואסכטולוגיה	1970	-6614166.354979271
ושבר בגבולינו	1970	-6614165.974671766
מרומניה ומבולגריה	1970	-6614165.658056916
לפת וצנון	1970	-6614165.440228167
ציונה תגיר	1970	-6614165.339377388
אמרות מהורות	1970	-6614165.23833342
ישכיל ויצליה	1970	-6614165.103314066
פנויים ופנויות	1970	-6614164.90017219
חפירה ארכאולוגית	1970	-6614164.883211237
בצבאות ובאילות	1970	-6614164.832298912
תנה הודן	1970	-6614163.580816549
החלילן מהמלין	1970	-6614162.792331438
ומשירי אהודנו	1970	-6614162.792331438
הגרמה ועיקור	1970	-6614162.792331438
דקוו וקיימי	1970	-6614162.792331438
לימינא ולשמאלא	1970	-6614162.792331438
לגינתו ולחורבתו	1970	-6614162.792331438
בחולא דמועדא	1970	-6614162.792331438
בעושק ובגזל	1970	-6614162.792331438
בדביקה וחשיקה	1970	-6614162.792331438
דיאגרמות וטבלאות	1970	-6614162.792331438
קונסרבטיבים ורפורמים	1970	-6614162.792331438
אבידב ליפסקר	1970	-6614162.792331438
