מארץ מצדים	1810	-17189.46188778588
תבין מדעתך	1810	-17189.46188778588
חזק ובריא	1810	-17189.46188778588
חזק ואמן	1810	-17189.46188778588
מארץ מצדם	1810	-17189.46188778588
מארץ רהוקה	1810	-17189.46188778588
הקטן ותיקנה	1810	-17189.46188778588
אליהו הגלעדי	1810	-17189.46188778588
החלק השגי	1810	-17189.461787447523
מקומות מהתלמוד	1810	-17189.461787447523
ידך לעזרני	1810	-17189.461787447523
החלק השירי	1810	-17189.461787447523
המשל שהמשיל	1810	-17189.461787447523
מעלות ומדרגות	1810	-17189.461787447523
הייתי מתאבל	1810	-17189.461787447523
החומר העכור	1810	-17189.461786093834
קצת סיוע	1810	-17189.461786093834
שב שמעתתא	1810	-17189.461786093834
לצאת לחרות	1810	-17189.4614782481
זהב מאופיר	1810	-17189.4614782481
לצאת מרחל	1810	-17189.4614782481
יושב ממולי	1810	-17189.4614782481
זהב ושמלות	1810	-17189.4614782481
המין והסוג	1810	-17189.4614782481
יושב אהלים	1810	-17189.4614782481
זהב מכים	1810	-17189.4614782481
כלה וחמותה	1810	-17189.4614782481
זהב ופנינים	1810	-17189.4614782481
זהב מופז	1810	-17189.4614782481
מבלי שיצטרכו	1810	-17189.460996565103
שר הטבחים	1810	-17189.460996565103
שר הסריסים	1810	-17189.460996565103
ולמה הטריחו	1810	-17189.460959997865
בכלי זיינם	1810	-17189.460959997865
שמחה ותענוג	1810	-17189.460959997865
שמחה ועליזה	1810	-17189.460959997865
הנכבד והחשוב	1810	-17189.460959997865
ולמה חלקן	1810	-17189.460959997865
בכלי שרת	1810	-17189.460959997865
נאה ויאה	1810	-17189.460959997865
טובים ונחומים	1810	-17189.460313674186
טובים ועשירים	1810	-17189.460313674186
החכמות החצוניות	1810	-17189.46022695946
בנפשו ובגופו	1810	-17189.46022695946
החכמות תלמודיות	1810	-17189.46022695946
בעין שכלך	1810	-17189.459444068052
הכח והעוז	1810	-17189.459444068052
באה צעקתו	1810	-17189.459444068052
חוש השמיעה	1810	-17189.459444068052
לעצמו ולאחרים	1810	-17189.45927461079
היוצא מהפה	1810	-17189.45927461079
עמוד השתר	1810	-17189.45927461079
הבחירה החפשית	1810	-17189.45927461079
בעד ההלון	1810	-17189.45839130335
רעים ומזיקים	1810	-17189.45839130335
רעים להתרועע	1810	-17189.45839130335
להוציא מתוכן	1810	-17189.45839130335
טובות ומרנליות	1810	-17189.45839130335
גלוי וירוע	1810	-17189.45809828541
בך ונכזבת	1810	-17189.45809828541
כראוי וכהלכה	1810	-17189.45809828541
שלח לתקלה	1810	-17189.457158836052
אבי וארוממנהו	1810	-17189.457158836052
חסר הנסמך	1810	-17189.457158836052
זרע ויאריך	1810	-17189.456693166343
גוי ואלהיו	1810	-17189.456693166343
נצרך לנקביו	1810	-17189.456693166343
גדולות ומפוארות	1810	-17189.45575002524
גדולות וכבדות	1810	-17189.45575002524
גדולות וקטנות	1810	-17189.45575002524
בניו מומם	1810	-17189.45575002524
גדולות ונוצצות	1810	-17189.45575002524
לעת זקנותם	1810	-17189.455054279526
ולזה כיוונו	1810	-17189.455054279526
בשעה שמתפללים	1810	-17189.455054279526
מדת האכזריות	1810	-17189.454168136675
מדת הקמצנות	1810	-17189.454168136675
סמוך לשכם	1810	-17189.454168136675
הכוונה הפשוטה	1810	-17189.454168136675
מדת עניוות	1810	-17189.454168136675
סמוך למנחה	1810	-17189.454168136675
מדת הבושת	1810	-17189.454168136675
סמוך לחברון	1810	-17189.454168136675
לבל ימוטו	1810	-17189.453176486895
האשה הכושית	1810	-17189.45105447911
נמי פשיטא	1810	-17189.448682767845
עובר לסוחר	1810	-17189.448415333194
ימין ושמאול	1810	-17189.448415333194
מאשר ישאבון	1810	-17189.448415333194
שמות החתומים	1810	-17189.44617204161
שמות משותפים	1810	-17189.44617204161
שמות נרדפים	1810	-17189.44617204161
שמות ייב	1810	-17189.44617204161
אביך קנך	1810	-17189.446055677665
ממי שיתחכם	1810	-17189.446055677665
צר ואויב	1810	-17189.446055677665
עפר וחול	1810	-17189.446055677665
הלכה ותוספות	1810	-17189.446055677665
ולילה ללילה	1810	-17189.446055677665
חכמתו וצדקתו	1810	-17189.446055677665
