דברי קנטור	1670	-1933.4683917666134
דברי האזהרה	1670	-1933.4683917666134
לישראל בגלותם	1670	-1933.4683917666134
ממנו אכלת	1670	-1933.468291428253
לה לג	1670	-1933.4682900745677
לה השמעי	1670	-1933.4682900745677
לה בצרתה	1670	-1933.4682900745677
בימי עזיהו	1670	-1933.4682900745677
לה במעשיה	1670	-1933.4682900745677
לה כתובתה	1670	-1933.4682900745677
לה ברק	1670	-1933.4682900745677
אחרי תאותם	1670	-1933.4679930602867
אחרי ההכנות	1670	-1933.4679930602867
לומר שמלבד	1670	-1933.4679930602867
אחרי מית	1670	-1933.4679930602867
בלי גרעון	1670	-1933.4679822288335
בלי קדימת	1670	-1933.4679822288335
בלי חרישה	1670	-1933.4679822288335
בלי מלח	1670	-1933.4679822288335
בלי חרוז	1670	-1933.4679822288335
בלי ערעור	1670	-1933.4679822288335
בלי חלוק	1670	-1933.4679822288335
בלי טפק	1670	-1933.4679822288335
רב הסדא	1670	-1933.4675005458364
ביום חחוא	1670	-1933.4675005458364
ביום צרתי	1670	-1933.4675005458364
אלי ואברכם	1670	-1933.4675005458364
אלי ואנוהו	1670	-1933.4675005458364
איש מאחוזתו	1670	-1933.4674639785965
עשו שנאתי	1670	-1933.4674639785965
כלומר אינך	1670	-1933.4674639785965
איש באהיו	1670	-1933.4674639785965
איש בעמיתו	1670	-1933.4674639785965
איש ואחיו	1670	-1933.4674639785965
איש חרוח	1670	-1933.4674639785965
עשו לקש	1670	-1933.4674639785965
איש אכזר	1670	-1933.4674639785965
רק להזק	1670	-1933.4668176549164
רק להעריך	1670	-1933.4668176549164
רק חום	1670	-1933.4668176549164
רק פרט	1670	-1933.4668176549164
רק מקצתו	1670	-1933.4668176549164
הנביאים מתנבאים	1670	-1933.465778591521
עצמו לפעור	1670	-1933.465778591521
המלך המולך	1670	-1933.4646022661411
אומר דווקא	1670	-1933.4646022661411
והיה מקצר	1670	-1933.4646022661411
לנו להוציאנו	1670	-1933.4636628167846
לנו לבדנו	1670	-1933.4636628167846
יש אמה	1670	-1933.4622540059713
יש התייחסות	1670	-1933.4622540059713
לזה וזו	1670	-1933.4615582602567
זו גררה	1670	-1933.4615582602567
זו שמותר	1670	-1933.4615582602567
בה טבח	1670	-1933.4606721174027
ל והגאונים	1670	-1933.4606721174027
בה תולעים	1670	-1933.4606721174027
ל במצות	1670	-1933.4606721174027
ואם באולי	1670	-1933.459680467626
ואם תעוררו	1670	-1933.459680467626
שנאמר בעשרת	1670	-1933.4575584598408
וגם מאנשי	1670	-1933.4575584598408
וגם בהיותה	1670	-1933.4575584598408
פי הנבל	1670	-1933.4551867485775
והם שופכים	1670	-1933.4526760223407
והם מתאוים	1670	-1933.4526760223407
מהם נדונו	1670	-1933.4526760223407
והם שואפים	1670	-1933.4526760223407
והם יודו	1670	-1933.4526760223407
והם שפלים	1670	-1933.4526760223407
והם שותקים	1670	-1933.4526760223407
רוח מזרחי	1670	-1933.449671318129
והנה לאה	1670	-1933.449671318129
אליו אוכיל	1670	-1933.449671318129
רוח הטומאה	1670	-1933.449671318129
אליו אתודע	1670	-1933.449671318129
בא עתם	1670	-1933.4477181096413
בא לסייע	1670	-1933.4477181096413
בא הסופר	1670	-1933.4477181096413
בא יומו	1670	-1933.4477181096413
אמנם בד	1670	-1933.4465156517913
מצד היחס	1670	-1933.4465156517913
מצד איכותו	1670	-1933.4465156517913
ראוי לאומרה	1670	-1933.4465156517913
מצד הגאוה	1670	-1933.4465156517913
ראוי לקרות	1670	-1933.4465156517913
מצד מעלתה	1670	-1933.4465156517913
אז תפשע	1670	-1933.4465156517913
מצד השלימות	1670	-1933.4465156517913
אז יחלו	1670	-1933.4465156517913
מצד טבעו	1670	-1933.4465156517913
ראוי להיוח	1670	-1933.4465156517913
אלה מכונה	1670	-1933.4450089614609
אלה בחו	1670	-1933.4450089614609
אלה המחכים	1670	-1933.4450089614609
ולפי גדולתו	1670	-1933.443086368926
ולפי לעתי	1670	-1933.443086368926
בלשון שלילה	1670	-1933.4393769543974
בלשון אדנות	1670	-1933.4393769543974
כיון שאינך	1670	-1933.4353806575607
יאירו ויזהירו	1850	-197563.02338413254
התפלות והבקשות	1850	-197563.02338413254
שונאים ומקנאים	1850	-197563.02338413254
טהרה ופרישות	1850	-197563.02338413254
