דורש ושואל	1820	-25066.643737690345
בכמה גווני	1820	-25066.643737690345
בכמה מקומוח	1820	-25066.643737690345
בירושלמי שלהי	1820	-25066.643637351983
יכולים לעשוח	1820	-25066.643637351983
הקשה מכולן	1820	-25066.643637351983
המון שיריך	1820	-25066.643635998298
ליה מכי	1820	-25066.643635998298
הגאולה והישועה	1820	-25066.643635998298
העבודה והעובד	1820	-25066.643635998298
מכאן שהחיים	1820	-25066.643338984017
כתובים ומסורים	1820	-25066.643328152564
נביא וחוזה	1820	-25066.643328152564
מעשיהם המקולקלים	1820	-25066.642846469567
להתפלל בביהכ	1820	-25066.642846469567
המלכים ובטירותם	1820	-25066.642846469567
המלכים והרוזנים	1820	-25066.642846469567
להתפלל בעדכם	1820	-25066.642846469567
ברוח קדשם	1820	-25066.64280990233
הסבה התכליתית	1820	-25066.64280990233
צורת אותיותיו	1820	-25066.64280990233
לטובה ולברכה	1820	-25066.64280990233
עמך ונחלתך	1820	-25066.64280990233
שאול במלכו	1820	-25066.642163578646
שאול והרגני	1820	-25066.642163578646
שאול תחתית	1820	-25066.642163578646
במשנה ובברייתות	1820	-25066.642163578646
חדר וחדר	1820	-25066.642163578646
הורה והוגה	1820	-25066.642163578646
שאול קרואיה	1820	-25066.642163578646
אתי לאתויי	1820	-25066.642076863925
אתי למעוטי	1820	-25066.642076863925
לבנו ולבתו	1820	-25066.641293972516
לילה וחשך	1820	-25066.641293972516
לשלם לנושיו	1820	-25066.641293972516
דאורייתא לדרבנן	1820	-25066.641293972516
לילה ואפילה	1820	-25066.641293972516
עמדו במרים	1820	-25066.641124515252
להו תרווייהו	1820	-25066.641124515252
תפלה לנוצרים	1820	-25066.64024120781
הלכו בנולה	1820	-25066.64024120781
כנסת הגמלה	1820	-25066.64024120781
עמד בנסיונו	1820	-25066.64024120781
בתלמוד ובמדרשי	1820	-25066.639948189873
בתלמוד ובמדרשות	1820	-25066.639948189873
זקנים והכניסן	1820	-25066.639948189873
עלתה ארוכת	1820	-25066.639948189873
מתחת לאופק	1820	-25066.639008740516
לאחד מאוהביו	1820	-25066.639008740516
מתחת סבלות	1820	-25066.639008740516
לאחד מידידיו	1820	-25066.639008740516
בטל במעוטו	1820	-25066.638543070803
ורוח נכאה	1820	-25066.638543070803
ורוח זלעפות	1820	-25066.638543070803
שופר ומאזין	1820	-25066.638543070803
ורוח בנשמה	1820	-25066.638543070803
בטל ברובא	1820	-25066.638543070803
וישר העויתי	1820	-25066.6375999297
עברי וערבי	1820	-25066.6375999297
שאלה להקדש	1820	-25066.6375999297
עצם מעצמותה	1820	-25066.6375999297
עצם הקולית	1820	-25066.6375999297
שרי המועצה	1820	-25066.636904183986
זכה ונקיה	1820	-25066.636904183986
זכה וברורה	1820	-25066.636904183986
במשך הדודות	1820	-25066.636904183986
הלך ונבר	1820	-25066.636018041132
לשני צדיו	1820	-25066.636018041132
מידי הרוצחים	1820	-25066.636018041132
תהי משכורתם	1820	-25066.636018041132
לשני הלקים	1820	-25066.636018041132
מהו שתטמא	1820	-25066.635026391355
לתוך האופל	1820	-25066.635026391355
לתוך הדוד	1820	-25066.635026391355
לתוך הפרוזדור	1820	-25066.635026391355
אליך וברכתיך	1820	-25066.635026391355
דמי בשתו	1820	-25066.634266250683
ולזה חייבתי	1820	-25066.634266250683
דמי שוויו	1820	-25066.634266250683
הדת מעיקרה	1820	-25066.634266250683
דמי פדיונו	1820	-25066.634266250683
זר ומשונה	1820	-25066.63290438357
תנועה ותנועה	1820	-25066.63290438357
מלחמה נחרצת	1820	-25066.63290438357
הנקודה המרכזית	1820	-25066.63290438357
זר ואכזר	1820	-25066.63290438357
תנועה סיבובית	1820	-25066.63290438357
שיר השירי	1820	-25066.63290438357
גמור ומוחלט	1820	-25066.63290438357
ההר כגיגית	1820	-25066.63290438357
זר ותמוה	1820	-25066.63290438357
במקומו עומל	1820	-25066.632347647603
הלשונות המזרחיות	1820	-25066.632347647603
בניו מומס	1820	-25066.632347647603
כיום הולדה	1820	-25066.630532672305
כיום הלחמו	1820	-25066.630532672305
הנשים הנכריות	1820	-25066.630532672305
הנשים השאננות	1820	-25066.630532672305
קטנים ומעטים	1820	-25066.630532672305
מיתה וקבורה	1820	-25066.630532672305
