או רובן	1700	-1299.8384706728273
אומר לכס	1700	-1299.8384706728273
או קנין	1700	-1299.8384706728273
או בג	1700	-1299.8384706728273
או למסה	1700	-1299.8384706728273
או תביעות	1700	-1299.8384706728273
משה קורדובירו	1700	-1299.8383703344668
משה לפידות	1700	-1299.8383703344668
משה בתורתו	1700	-1299.8383703344668
בא לפדות	1700	-1299.8383689807815
כך אספו	1700	-1299.8383689807815
רואה ומסתכל	1700	-1299.8375794520502
ועל זרעם	1700	-1299.8375428848103
דבר והרב	1700	-1299.8375428848103
דבר הרעב	1700	-1299.8375428848103
ועל ארבעת	1700	-1299.8375428848103
הראשון מאיר	1700	-1299.8375428848103
דבר הנכתב	1700	-1299.8375428848103
ועל אגפיו	1700	-1299.8375428848103
הראשון לשבוע	1700	-1299.8375428848103
ועל שמאל	1700	-1299.8375428848103
ועל נפילת	1700	-1299.8375428848103
שהיה רוצח	1700	-1299.8368965611303
שהיה צורר	1700	-1299.8368965611303
שהיה מלמד	1700	-1299.8368965611303
יעקב אכינו	1700	-1299.8358574977349
הזאת לרשתה	1700	-1299.8358574977349
אתם שומרים	1700	-1299.8349741902941
אתם ימקו	1700	-1299.8349741902941
היתה נמנעת	1700	-1299.8337417229984
היתה מכונת	1700	-1299.8337417229984
היתה מונהת	1700	-1299.8337417229984
שום שנוי	1700	-1299.8337417229984
היתה הסברה	1700	-1299.8337417229984
היתה הרוהה	1700	-1299.8337417229984
היתה קדשה	1700	-1299.8337417229984
היתה מרוצה	1700	-1299.8337417229984
שום דכר	1700	-1299.8337417229984
מכל הצדדים	1700	-1299.8323329121852
מכל טמאותיכם	1700	-1299.8323329121852
מכל צדדיה	1700	-1299.8323329121852
מכל מיגי	1700	-1299.8323329121852
מכל הממון	1700	-1299.8323329121852
יותר אהובה	1700	-1299.8316371664705
יותר מאשר	1700	-1299.8316371664705
יותר כבדים	1700	-1299.8316371664705
יותר מדאי	1700	-1299.8316371664705
יותר מוכרח	1700	-1299.8316371664705
יותר מאבותינו	1700	-1299.8316371664705
אפילו לדעתם	1700	-1299.8307510236166
אפילו בעודה	1700	-1299.8307510236166
אפילו מר	1700	-1299.8307510236166
זמן מוגבל	1700	-1299.8297593738396
זאת הטעות	1700	-1299.828999233166
אותו בתארי	1700	-1299.828999233166
אותו מהדש	1700	-1299.828999233166
אותו טבל	1700	-1299.828999233166
זאת ההבטחה	1700	-1299.828999233166
אותו בממון	1700	-1299.828999233166
זאת העבירה	1700	-1299.828999233166
אותו מקברו	1700	-1299.828999233166
אז תכיר	1700	-1299.8252656547913
אז הכינו	1700	-1299.8252656547913
איך תתקיים	1700	-1299.8252656547913
אז נתקבצו	1700	-1299.8252656547913
אינו מהייב	1700	-1299.8227549285546
אינו מזיק	1700	-1299.8227549285546
מזה שידע	1700	-1299.8226385646085
ואין זבח	1700	-1299.8197502243431
קודם הצי	1700	-1299.8197502243431
ואין מציל	1700	-1299.8197502243431
ואין מכלים	1700	-1299.8197502243431
ואין להקשות	1700	-1299.8197502243431
קודם אכילה	1700	-1299.8197502243431
קודם שהטא	1700	-1299.8197502243431
ואין מבלעדי	1700	-1299.8197502243431
אחד ואותו	1700	-1299.8177970158551
ההוא ומעלה	1700	-1299.8177970158551
אחד םהם	1700	-1299.8177970158551
אותם שישארו	1700	-1299.815087867675
אותם ממלאכתם	1700	-1299.815087867675
דברים בדויים	1700	-1299.81316527514
דברים הסותרים	1700	-1299.81316527514
להיות גופו	1700	-1299.81316527514
דברים הפכיים	1700	-1299.81316527514
כפי משמעות	1700	-1299.8094558606113
כפי סברתו	1700	-1299.8094558606113
וכל העמק	1700	-1299.8094558606113
כפי מנהגו	1700	-1299.8094558606113
איש לעירו	1700	-1299.8060710260718
איש יוני	1700	-1299.8060710260718
איש ימיני	1700	-1299.8060710260718
איש ואשה	1700	-1299.8060710260718
איש מרעהו	1700	-1299.8060710260718
לכל עמלו	1700	-1299.8054595637745
לכל הנמצאות	1700	-1299.8054595637745
לכל קונה	1700	-1299.8054595637745
לי לעס	1700	-1299.8027772748646
שהם ידועים	1700	-1299.8027772748646
שהם מפתים	1700	-1299.8027772748646
ויקרב משיחיה	1890	-593238.7680929399
הסליחה והכפרה	1890	-593238.7680929399
רסן ומתג	1890	-593238.7680929399
ליחיד ולציבור	1890	-593238.7679926014
האת והמחרשה	1890	-593238.7679926014
בגשמיות וברוהניות	1890	-593238.7679926014
בכפרים ובעיירות	1890	-593238.7679926014
בלבבי ובנפשי	1890	-593238.7679926014
האוכלים והשותים	1890	-593238.7679912478
תוהו וכוהו	1890	-593238.7679912478
בגליל חעליון	1890	-593238.7679912478
מצטרפת לשריון	1890	-593238.7676942335
המיוחס לרשב	1890	-593238.767683402
חופף ומפספס	1890	-593238.767683402
הזאה ואיזמל	1890	-593238.767683402
אהלים וצריפים	1890	-593238.767683402
אהלים לנחלים	1890	-593238.767683402
להתפתח ולהשתכלל	1890	-593238.767201719
הפלשתי וימיתהו	1890	-593238.767201719
להתפתח ולהתקדם	1890	-593238.767201719
ולהודות בהיולי	1890	-593238.767201719
הגדר והסייג	1890	-593238.767201719
תלת קשרין	1890	-593238.7671651518
לפסח ולסוכות	1890	-593238.7671651518
סליק למלכותא	1890	-593238.7671651518
מתפעל ומתרגש	1890	-593238.7671651518
בידיה תהרסנו	1890	-593238.7665188281
קדשך ביראתך	1890	-593238.7665188281
בשירה לירית	1890	-593238.7664321135
רוטשילד ורעייתו	1890	-593238.7664321135
בשירה ובזימרה	1890	-593238.7664321135
בשירה ההודית	1890	-593238.7664321135
מצרפת ומספרד	1890	-593238.7656492221
דקדק באותיותיה	1890	-593238.7656492221
בעובי המרדע	1890	-593238.7656492221
ובארצות מערביות	1890	-593238.7656492221
משפטיך מנגדו	1890	-593238.7656492221
מאושרים ומוצלחים	1890	-593238.7654797648
