אלו שהורינו	1760	-865.9841447331806
אלו הכללים	1760	-865.9841447331806
אלו העניניס	1760	-865.9841447331806
אלו הגדולות	1760	-865.9841447331806
אלו הנקראים	1760	-865.9841447331806
אלו הראיות	1760	-865.9841447331806
אלו העשרה	1760	-865.9841447331806
שם עי	1760	-865.9833538507642
עליו השלוס	1760	-865.9833538507642
עליו נהרה	1760	-865.9833538507642
שם מושאל	1760	-865.9833538507642
שם הנו	1760	-865.9833538507642
עליו רתמים	1760	-865.9833538507642
שם ומלכות	1760	-865.9833538507642
עליו השלום	1760	-865.9833538507642
עליו דאם	1760	-865.9833538507642
שם אורחים	1760	-865.9833538507642
יום אתל	1760	-865.9833172835242
יום חמישי	1760	-865.9833172835242
יום ידרושון	1760	-865.9833172835242
יום מהשבוע	1760	-865.9833172835242
יום הששי	1760	-865.9833172835242
יום דנים	1760	-865.9833172835242
יום ביומו	1760	-865.9833172835242
יום מימים	1760	-865.9833172835242
יום בערי	1760	-865.9833172835242
בית עולמו	1760	-865.982670959844
בית מנשיא	1760	-865.982670959844
בית המלרש	1760	-865.982670959844
בן ששח	1760	-865.9825842451214
בן אחיה	1760	-865.9825842451214
בן שאלתיאל	1760	-865.9825842451214
בן האהובה	1760	-865.9825842451214
בן בט	1760	-865.9825842451214
בן יהוצדק	1760	-865.9825842451214
בן שכניה	1760	-865.9825842451214
מפני שחכמים	1760	-865.9818013537109
מפני שמצאו	1760	-865.9818013537109
מפני שרוב	1760	-865.9818013537109
מפני כשלון	1760	-865.9818013537109
מפני כבול	1760	-865.9818013537109
שאלה ושאלה	1760	-865.9816318964486
אדם נוהגין	1760	-865.9755337725536
משה הרג	1760	-865.9734117647685
משה דרעי	1760	-865.9734117647685
משה רטנו	1760	-865.9734117647685
בזה הסוג	1760	-865.9661280016295
בזה מציאות	1760	-865.9661280016295
בזה וראוי	1760	-865.9661280016295
בזה הפרק	1760	-865.9661280016295
בזה הנוסח	1760	-865.9661280016295
בכל הנהו	1760	-865.9608622663885
בכל מיגי	1760	-865.9608622663885
שאין בהס	1760	-865.9608622663885
בכל כתו	1760	-865.9608622663885
בכל הכמה	1760	-865.9608622663885
שאין קורץ	1760	-865.9608622663885
בכל יכולתם	1760	-865.9608622663885
שאין מכין	1760	-865.9608622663885
שאין ידיעתו	1760	-865.9608622663885
בכל ושמורה	1760	-865.9608622663885
בכל צדדין	1760	-865.9608622663885
וכן בעבד	1760	-865.9512339624883
וכן התוקע	1760	-865.9512339624883
וכן בנר	1760	-865.9512339624883
וכן התנהג	1760	-865.9512339624883
לה עלילות	1760	-865.9485516735785
לה זכתה	1760	-865.9485516735785
לה צרות	1760	-865.9485516735785
לה משכון	1760	-865.9485516735785
יכול לתופסו	1760	-865.9469437857
יכול לסבול	1760	-865.9469437857
יכול לחרוש	1760	-865.9469437857
יכול לחלק	1760	-865.9469437857
יכול הישראל	1760	-865.9469437857
אני טהור	1760	-865.9423524721185
אני מוכנת	1760	-865.9423524721185
כן שאלני	1760	-865.9415463035207
כן הננו	1760	-865.9415463035207
כן נתחדשו	1760	-865.9415463035207
כן גבול	1760	-865.9415463035207
לך תלויות	1760	-865.9378392580106
לך ולך	1760	-865.9378392580106
לך שזאת	1760	-865.9378392580106
לך חידוש	1760	-865.9378392580106
לך לאלהיס	1760	-865.9378392580106
שמעון קיירא	1760	-865.9374524927432
שמעון מראובן	1760	-865.9374524927432
