מים משלה	1690	-1173.2859735532836
מים בצינורות	1690	-1173.2859735532836
מים ממעינות	1690	-1173.2859735532836
מים לשתיה	1690	-1173.2859735532836
מים טריטוריאליים	1690	-1173.2859735532836
מים מלוהים	1690	-1173.2859735532836
בכל חלקיה	1690	-1173.2847222646437
בכל השפות	1690	-1173.2847222646437
בכל ההקדם	1690	-1173.2847222646437
בה נתקלו	1690	-1173.2847222646437
בה זכינו	1690	-1173.2847222646437
בה ורוצים	1690	-1173.2847222646437
אם נזכור	1690	-1173.2828866085304
אם הוםיף	1690	-1173.2828866085304
אם אינך	1690	-1173.2828866085304
אם נעקוב	1690	-1173.2828866085304
רב פעלים	1690	-1173.2828866085304
אם נוםיף	1690	-1173.2828866085304
בארץ מואב	1690	-1173.2825935905912
אך מאן	1690	-1173.2816541412346
אך נהדפו	1690	-1173.2816541412346
אך כשעלה	1690	-1173.2816541412346
אך בהתמדה	1690	-1173.2816541412346
אך בהמשכו	1690	-1173.2816541412346
אך לכולן	1690	-1173.2816541412346
אך מנע	1690	-1173.2816541412346
אך נדמה	1690	-1173.2816541412346
אלא התנה	1690	-1173.281188471525
אלא שמכיון	1690	-1173.281188471525
אלא מהעובדה	1690	-1173.281188471525
אלא שבשל	1690	-1173.281188471525
אלא התקיימו	1690	-1173.281188471525
אלא מצטמצם	1690	-1173.281188471525
אלא שבשביל	1690	-1173.281188471525
אלא מצטרפים	1690	-1173.281188471525
אלא ביהודה	1690	-1173.281188471525
לפי תכנן	1690	-1173.2802453304214
לפי ההלכה	1690	-1173.2802453304214
לפי העקרונות	1690	-1173.2802453304214
לפי המפות	1690	-1173.2802453304214
לפי תרשים	1690	-1173.2802453304214
לפי סוגיהם	1690	-1173.2802453304214
לפי השיטה	1690	-1173.2802453304214
לפי תוק	1690	-1173.2802453304214
לפי דרישת	1690	-1173.2802453304214
לפי האומדן	1690	-1173.2802453304214
לפי דוגמא	1690	-1173.2802453304214
ן וכו	1690	-1173.2776717920758
יהודי פקיעין	1690	-1173.2755497842907
יהודי טהור	1690	-1173.2755497842907
מה שמעיד	1690	-1173.2755497842907
מה שכתיב	1690	-1173.2755497842907
מה מקוד	1690	-1173.2755497842907
עדיין פעילה	1690	-1173.2755497842907
מה שכבשו	1690	-1173.2755497842907
מה רעה	1690	-1173.2755497842907
עדיין ירוקים	1690	-1173.2755497842907
מה ששמעתי	1690	-1173.2755497842907
מה שיפה	1690	-1173.2755497842907
מה שתמה	1690	-1173.2755497842907
מה אשם	1690	-1173.2755497842907
מה שרצה	1690	-1173.2755497842907
שהוא צלול	1690	-1173.2731780730276
בימי שפל	1690	-1173.2731780730276
שהוא קטון	1690	-1173.2731780730276
שהוא טל	1690	-1173.2731780730276
שם קרובים	1690	-1173.268266021152
שם מקראי	1690	-1173.268266021152
אף היותן	1690	-1173.2676626425791
בני תמותה	1690	-1173.2676626425791
אף הקרבה	1690	-1173.2676626425791
בני גילי	1690	-1173.2676626425791
ולא זהות	1690	-1173.2610776933761
ולא בינת	1690	-1173.2610776933761
ולא שתה	1690	-1173.2610776933761
ולא בדור	1690	-1173.2610776933761
ולא בשבט	1690	-1173.2610776933761
ולא כלו	1690	-1173.2610776933761
